Seconds,Channel,Value
6770,35,0
6770,28,0
6780,38,254
6780,35,254
6780,28,254
6790,38,0
6790,35,0
6790,28,0
6800,38,254
6800,35,254
6800,28,254
6810,38,0
6810,35,0
6810,28,0
6820,38,254
6820,35,254
6820,28,254
6830,38,0
6830,35,0
6830,28,0
6840,38,254
6840,35,254
6840,28,254
6850,38,0
6850,35,0
6850,28,0
6860,38,254
6860,35,254
6860,28,254
6870,38,0
6870,35,0
6870,28,0
6880,38,254
6880,35,254
6880,28,254
6890,38,0
6890,35,0
6890,28,0
6900,38,254
6900,35,254
6900,28,254
6910,38,0
6910,35,0
6910,28,0
6920,38,254
6920,35,254
6920,28,254
6930,38,0
6930,35,0
6930,28,0
6940,38,254
6940,35,254
6940,28,254
6950,38,0
6950,35,0
6950,28,0
6960,38,254
6960,35,254
6960,28,254
6970,38,0
6970,35,0
6970,28,0
6980,38,254
6980,35,254
6980,28,254
6990,38,0
6990,35,0
6990,28,0
7000,38,254
7000,35,254
7000,28,254
7010,38,0
7010,35,0
7010,28,0
7020,38,254
7020,35,254
7020,28,254
7030,38,0
7030,35,0
7030,28,0
7040,38,254
7040,35,254
7040,28,254
7050,38,0
7050,35,0
7050,28,0
7060,38,254
7060,35,254
7060,28,254
7070,38,0
7070,35,0
7070,28,0
7080,38,254
7080,35,254
7080,28,254
7090,38,0
7090,35,0
7090,28,0
7100,38,254
7100,35,254
7100,28,254
7110,38,0
7110,35,0
7110,28,0
7120,38,254
7120,35,254
7120,28,254
7130,38,0
7130,35,0
7130,28,0
7140,38,254
7140,35,254
7140,28,254
7150,38,0
7150,35,0
7150,28,0
7160,38,254
7160,35,254
7160,28,254
7170,38,0
7170,35,0
7170,28,0
7180,38,254
7180,35,254
7180,28,254
7190,38,0
7190,35,0
7190,28,0
7200,38,254
7200,35,254
7200,28,254
7210,38,0
7210,35,0
7210,28,0
7220,38,254
7220,35,254
7220,28,254
7230,38,0
7230,35,0
7230,28,0
7240,38,254
7240,35,254
7240,28,254
7250,38,0
7250,35,0
7250,28,0
7260,38,254
7260,35,254
7260,28,254
7270,38,0
7270,35,0
7270,28,0
7280,38,254
7280,35,254
7280,28,254
7290,38,0
7290,35,0
7290,28,0
7300,38,254
7300,35,254
7300,28,254
7310,38,0
7310,35,0
7310,28,0
7320,38,254
7320,35,254
7320,28,254
7330,38,0
7330,35,0
7330,28,0
7340,38,254
7340,35,254
7340,28,254
7350,38,0
7350,35,0
7350,28,0
7360,38,254
7360,35,254
7360,28,254
7370,38,0
7370,35,0
7370,28,0
7380,38,254
7380,35,254
7380,28,254
7390,38,0
7390,35,0
7390,28,0
7400,38,254
7400,35,254
7400,28,254
7410,38,0
7410,35,0
7410,28,0
7420,38,254
7420,35,254
7420,28,254
7430,38,0
7430,35,0
7430,28,0
7440,38,254
7440,35,254
7440,28,254
7450,38,0
7450,35,0
7450,28,0
7460,38,254
7460,35,254
7460,28,254
7470,38,0
7470,35,0
7470,28,0
7480,38,254
7480,35,254
7480,28,254
7490,38,0
7490,35,0
7490,28,0
7500,38,254
7500,35,254
7500,28,254
7510,38,0
7510,35,0
7510,28,0
7520,38,254
7520,35,254
7520,28,254
7530,38,0
7530,35,0
7530,28,0
7540,38,254
7540,35,254
7540,28,254
7550,38,0
7550,35,0
7550,28,0
7560,38,254
7560,35,254
7560,28,254
7570,38,0
7570,35,0
7570,28,0
7580,38,254
7580,35,254
7580,28,254
7590,38,0
7590,35,0
7590,28,0
7600,38,254
7600,35,254
7600,28,254
7610,38,0
7610,35,0
7610,28,0
7620,38,254
7620,35,254
7620,28,254
7630,38,0
7630,35,0
7630,28,0
7640,38,254
7640,35,254
7640,28,254
7650,38,0
7650,35,0
7650,28,0
7660,38,254
7660,35,254
7660,28,254
7670,38,0
7670,35,0
7670,28,0
7680,38,254
7680,35,254
7680,28,254
7690,38,0
7690,35,0
7690,28,0
7700,38,254
7700,35,254
7700,28,254
7710,38,0
7710,35,0
7710,28,0
7720,38,254
7720,35,254
7720,28,254
7730,38,0
7730,35,0
7730,28,0
7740,38,254
7740,35,254
7740,28,254
7750,38,0
7750,35,0
7750,28,0
7760,38,254
7760,35,254
7760,28,254
7770,38,0
7770,35,0
7770,28,0
7780,38,254
7780,35,254
7780,28,254
7790,38,0
7790,35,0
7790,28,0
7800,38,254
7800,35,254
7800,28,254
7810,38,0
7810,35,0
7810,28,0
7820,38,254
7820,35,254
7820,28,254
7830,38,0
7830,35,0
7830,28,0
7840,38,254
7840,35,254
7840,28,254
7850,38,0
7850,35,0
7850,28,0
7860,38,254
7860,35,254
7860,28,254
7870,38,0
7870,35,0
7870,28,0
7880,38,254
7880,35,254
7880,28,254
7890,38,0
7890,35,0
7890,28,0
7900,38,254
7900,35,254
7900,28,254
7910,38,0
7910,35,0
7910,28,0
7920,38,254
7920,35,254
7920,28,254
7930,38,0
7930,35,0
7930,28,0
7940,38,254
7940,35,254
7940,28,254
7950,38,0
7950,35,0
7950,28,0
7960,38,254
7960,35,254
7960,28,254
7970,38,0
7970,35,0
7970,28,0
7980,38,254
7980,35,254
7980,28,254
7990,38,0
7990,35,0
7990,28,0
8000,38,254
8000,35,254
8000,28,254
8010,38,0
8010,35,0
8010,28,0
8020,38,254
8020,35,254
8020,28,254
8030,38,0
8030,35,0
8030,28,0
8040,38,254
8040,35,254
8040,28,254
8050,38,0
8050,35,0
8050,28,0
8060,38,254
8060,35,254
8060,28,254
8070,38,0
8070,35,0
8070,28,0
8080,38,254
8080,35,254
8080,28,254
8090,38,0
8090,35,0
8090,28,0
8100,38,254
8100,35,254
8100,28,254
8110,38,0
8110,35,0
8110,28,0
8120,38,254
8120,35,254
8120,28,254
8130,38,0
8130,35,0
8130,28,0
8140,38,254
8140,35,254
8140,28,254
8150,38,0
8150,35,0
8150,28,0
8160,38,254
8160,35,254
8160,28,254
8170,38,0
8170,35,0
8170,28,0
8180,38,254
8180,35,254
8180,28,254
8190,38,0
8190,35,0
8190,28,0
8200,38,254
8200,35,254
8200,28,254
8210,38,0
8210,35,0
8210,28,0
8220,38,254
8220,35,254
8220,28,254
8230,38,0
8230,35,0
8230,28,0
8240,38,254
8240,35,254
8240,28,254
8250,38,0
8250,35,0
8250,28,0
8260,38,254
8260,35,254
8260,28,254
8270,38,0
8270,35,0
8270,28,0
8280,38,254
8280,35,254
8280,28,254
8290,38,0
8290,35,0
8290,28,0
8300,38,254
8300,35,254
8300,28,254
8310,38,0
8310,35,0
8310,28,0
8320,38,254
8320,35,254
8320,28,254
8330,38,0
8330,35,0
8330,28,0
8340,38,254
8340,35,254
8340,28,254
8350,38,0
8350,35,0
8350,28,0
8360,38,254
8360,35,254
8360,28,254
8370,38,0
8370,35,0
8370,28,0
8380,38,254
8380,35,254
8380,28,254
8390,38,0
8390,35,0
8390,28,0
8400,38,254
8400,35,254
8400,28,254
8410,38,0
8410,35,0
8410,28,0
8420,38,254
8420,35,254
8420,28,254
8430,38,0
8430,35,0
8430,28,0
8440,38,254
8440,35,254
8440,28,254
8450,38,0
8450,35,0
8450,28,0
8460,38,254
8460,35,254
8460,28,254
8470,38,0
8470,35,0
8470,28,0
8480,38,254
8480,35,254
8480,28,254
8490,38,0
8490,35,0
8490,28,0
8500,38,254
8500,35,254
8500,28,254
8510,38,0
8510,35,0
8510,28,0
8520,38,254
8520,35,254
8520,28,254
8530,38,0
8530,35,0
8530,28,0
8540,38,254
8540,35,254
8540,28,254
8550,38,0
8550,35,0
8550,28,0
8560,38,254
8560,35,254
8560,28,254
8570,38,0
8570,35,0
8570,28,0
8580,38,254
8580,35,254
8580,28,254
8590,38,0
8590,35,0
8590,28,0
8600,38,254
8600,35,254
8600,28,254
8610,38,0
8610,35,0
8610,28,0
8620,38,254
8620,35,254
8620,28,254
8630,38,0
8630,35,0
8630,28,0
8640,38,254
8640,35,254
8640,28,254
8650,38,0
8650,35,0
8650,28,0
8660,38,254
8660,35,254
8660,28,254
8670,38,0
8670,35,0
8670,28,0
8680,38,254
8680,35,254
8680,28,254
8690,38,0
8690,35,0
8690,28,0
8700,38,254
8700,35,254
8700,28,254
8710,38,0
8710,35,0
8710,28,0
8720,38,254
8720,35,254
8720,28,254
8730,38,0
8730,35,0
8730,28,0
8740,38,254
8740,35,254
8740,28,254
8750,38,0
8750,35,0
8750,28,0
8760,38,254
8760,35,254
8760,28,254
8770,38,0
8770,35,0
8770,28,0
8780,38,254
8780,35,254
8780,28,254
8790,38,0
8790,35,0
8790,28,0
8800,38,254
8800,35,254
8800,28,254
8810,38,0
8810,35,0
8810,28,0
8820,38,254
8820,35,254
8820,28,254
8830,38,0
8830,35,0
8830,28,0
8840,38,254
8840,35,254
8840,28,254
8850,38,0
8850,35,0
8850,28,0
8860,38,254
8860,35,254
8860,28,254
8870,38,0
8870,35,0
8870,28,0
8880,38,254
8880,35,254
8880,28,254
8890,38,0
8890,35,0
8890,28,0
8900,38,254
8900,35,254
8900,28,254
8910,38,0
8910,35,0
8910,28,0
8920,38,254
8920,35,254
8920,28,254
8930,38,0
8930,35,0
8930,28,0
8940,38,254
8940,35,254
8940,28,254
8950,38,0
8950,35,0
8950,28,0
8960,38,254
8960,35,254
8960,28,254
8970,38,0
8970,35,0
8970,28,0
8980,38,254
8980,35,254
8980,28,254
8990,38,0
8990,35,0
8990,28,0
9000,38,254
9000,35,254
9000,28,254
9010,38,0
9010,35,0
9010,28,0
9020,38,254
9020,35,254
9020,28,254
9030,38,0
9030,35,0
9030,28,0
9040,38,254
9040,35,254
9040,28,254
9050,38,0
9050,35,0
9050,28,0
9060,38,254
9060,35,254
9060,28,254
9070,38,0
9070,35,0
9070,28,0
9080,38,254
9080,35,254
9080,28,254
9090,38,0
9090,35,0
9090,28,0
9100,38,254
9100,35,254
9100,28,254
9110,38,0
9110,35,0
9110,28,0
9120,38,254
9120,35,254
9120,28,254
9130,38,0
9130,35,0
9130,28,0
9140,38,254
9140,35,254
9140,28,254
9150,38,0
9150,35,0
9150,28,0
9160,38,254
9160,35,254
9160,28,254
9170,38,0
9170,35,0
9170,28,0
9180,38,254
9180,35,254
9180,28,254
9190,38,0
9190,35,0
9190,28,0
9200,38,254
9200,35,254
9200,28,254
9210,38,0
9210,35,0
9210,28,0
9220,38,254
9220,35,254
9220,28,254
9230,38,0
9230,35,0
9230,28,0
9240,38,254
9240,35,254
9240,28,254
9250,38,0
9250,35,0
9250,28,0
9260,38,254
9260,35,254
9260,28,254
9270,38,0
9270,35,0
9270,28,0
9280,38,254
9280,35,254
9280,28,254
9290,38,0
9290,35,0
9290,28,0
9300,38,254
9300,35,254
9300,28,254
9310,38,0
9310,35,0
9310,28,0
9320,38,254
9320,35,254
9320,28,254
9330,38,0
9330,35,0
9330,28,0
9340,38,254
9340,35,254
9340,28,254
9350,38,0
9350,35,0
9350,28,0
9360,38,254
9360,35,254
9360,28,254
9370,38,0
9370,35,0
9370,28,0
9380,38,254
9380,35,254
9380,28,254
9390,38,0
9390,35,0
9390,28,0
9400,38,254
9400,35,254
9400,28,254
9410,38,0
9410,35,0
9410,28,0
9420,38,254
9420,35,254
9420,28,254
9430,38,0
9430,35,0
9430,28,0
9440,38,254
9440,35,254
9440,28,254
9450,38,0
9450,35,0
9450,28,0
9460,38,254
9460,35,254
9460,28,254
9470,38,0
9470,35,0
9470,28,0
9480,38,254
9480,35,254
9480,28,254
9490,38,0
9490,35,0
9490,28,0
9500,38,254
9500,35,254
9500,28,254
9510,38,0
9510,35,0
9510,28,0
9520,38,254
9520,35,254
9520,28,254
9530,38,0
9530,35,0
9530,28,0
9540,38,254
9540,35,254
9540,28,254
9550,38,0
9550,35,0
9550,28,0
9560,38,254
9560,35,254
9560,28,254
9570,38,0
9570,35,0
9570,28,0
9580,38,254
9580,35,254
9580,28,254
9590,38,0
9590,35,0
9590,28,0
9600,38,254
9600,35,254
9600,28,254
9610,38,0
9610,35,0
9610,28,0
9620,38,254
9620,35,254
9620,28,254
9630,38,0
9630,35,0
9630,28,0
9640,38,254
9640,35,254
9640,28,254
9650,38,0
9650,35,0
9650,28,0
9660,38,254
9660,35,254
9660,28,254
9670,38,0
9670,35,0
9670,28,0
9680,38,254
9680,35,254
9680,28,254
9690,38,0
9690,35,0
9690,28,0
9700,38,254
9700,35,254
9700,28,254
9710,38,0
9710,35,0
9710,28,0
9720,38,254
9720,35,254
9720,28,254
9730,38,0
9730,35,0
9730,28,0
9740,38,254
9740,35,254
9740,28,254
9750,38,0
9750,35,0
9750,28,0
9760,38,254
9760,35,254
9760,28,254
9770,38,0
9770,35,0
9770,28,0
9780,38,254
9780,35,254
9780,28,254
9790,38,0
9790,35,0
9790,28,0
9800,38,254
9800,35,254
9800,28,254
9810,38,0
9810,35,0
9810,28,0
9820,38,254
9820,35,254
9820,28,254
9830,38,0
9830,35,0
9830,28,0
9840,38,254
9840,35,254
9840,28,254
9850,38,0
9850,35,0
9850,28,0
9860,38,254
9860,35,254
9860,28,254
9870,38,0
9870,35,0
9870,28,0
9880,38,254
9880,35,254
9880,28,254
9890,38,0
9890,35,0
9890,28,0
9900,38,254
9900,35,254
9900,28,254
9910,38,0
9910,35,0
9910,28,0
9920,38,254
9920,35,254
9920,28,254
9930,38,0
9930,35,0
9930,28,0
9940,38,254
9940,35,254
9940,28,254
9950,38,0
9950,35,0
9950,28,0
9960,38,254
9960,35,254
9960,28,254
9970,38,0
9970,35,0
9970,28,0
9980,38,254
9980,35,254
9980,28,254
9990,38,0
9990,35,0
9990,28,0
10000,38,254
10000,35,254
10000,28,254
10010,38,0
10010,35,0
10010,28,0
10020,38,254
10020,35,254
10020,28,254
10030,38,0
10030,35,0
10030,28,0
10040,38,254
10040,35,254
10040,28,254
10050,38,0
10050,35,0
10050,28,0
10060,38,254
10060,35,254
10060,28,254
10070,38,0
10070,35,0
10070,28,0
10080,38,254
10080,35,254
10080,28,254
10090,38,0
10090,35,0
10090,28,0
10100,38,254
10100,35,254
10100,28,254
10110,38,0
10110,35,0
10110,28,0
10120,38,254
10120,35,254
10120,28,254
10130,38,0
10130,35,0
10130,28,0
10140,38,254
10140,35,254
10140,28,254
10150,38,0
10150,35,0
10150,28,0
10160,38,254
10160,35,254
10160,28,254
10170,38,0
10170,35,0
10170,28,0
10180,38,254
10180,35,254
10180,28,254
10190,38,0
10190,35,0
10190,28,0
10200,38,254
10200,35,254
10200,28,254
10210,38,0
10210,35,0
10210,28,0
10220,38,254
10220,35,254
10220,28,254
10230,38,0
10230,35,0
10230,28,0
10240,38,254
10240,35,254
10240,28,254
10250,38,0
10250,35,0
10250,28,0
10260,38,254
10260,35,254
10260,28,254
10270,38,0
10270,35,0
10270,28,0
10280,38,254
10280,35,254
10280,28,254
10290,38,0
10290,35,0
10290,28,0
10300,38,254
10300,35,254
10300,28,254
10310,38,0
10310,35,0
10310,28,0
10320,38,254
10320,35,254
10320,28,254
10330,38,0
10330,35,0
10330,28,0
10340,38,254
10340,35,254
10340,28,254
10350,38,0
10350,35,0
10350,28,0
10360,38,254
10360,35,254
10360,28,254
10370,38,0
10370,35,0
10370,28,0
10380,38,254
10380,35,254
10380,28,254
10390,38,0
10390,35,0
10390,28,0
10400,38,254
10400,35,254
10400,28,254
10410,38,0
10410,35,0
10410,28,0
10420,38,254
10420,35,254
10420,28,254
10430,38,0
10430,35,0
10430,28,0
10440,38,254
10440,35,254
10440,28,254
10450,38,0
10450,35,0
10450,28,0
10460,38,254
10460,35,254
10460,28,254
10470,38,0
10470,35,0
10470,28,0
10480,38,254
10480,35,254
10480,28,254
10490,38,0
10490,35,0
10490,28,0
10500,38,254
10500,35,254
10500,28,254
10510,38,0
10510,35,0
10510,28,0
10520,38,254
10520,35,254
10520,28,254
10530,38,0
10530,35,0
10530,28,0
10540,38,254
10540,35,254
10540,28,254
10550,38,0
10550,35,0
10550,28,0
10560,38,254
10560,35,254
10560,28,254
10570,38,0
10570,35,0
10570,28,0
10580,38,254
10580,35,254
10580,28,254
10590,38,0
10590,35,0
10590,28,0
10600,38,254
10600,35,254
10600,28,254
10610,38,0
10610,35,0
10610,28,0
10620,38,254
10620,35,254
10620,28,254
10630,38,0
10630,35,0
10630,28,0
10640,38,254
10640,35,254
10640,28,254
10650,38,0
10650,35,0
10650,28,0
10660,38,254
10660,35,254
10660,28,254
10670,38,0
10670,35,0
10670,28,0
10680,38,254
10680,35,254
10680,28,254
10690,38,0
10690,35,0
10690,28,0
10700,38,254
10700,35,254
10700,28,254
10710,38,0
10710,35,0
10710,28,0
10720,38,254
10720,35,254
10720,28,254
10730,38,0
10730,35,0
10730,28,0
10740,38,254
10740,35,254
10740,28,254
10750,38,0
10750,35,0
10750,28,0
10760,38,254
10760,35,254
10760,28,254
10770,38,0
10770,35,0
10770,28,0
10780,38,254
10780,35,254
10780,28,254
10790,38,0
10790,35,0
10790,28,0
10800,38,254
10800,35,254
10800,28,254
10810,38,0
10810,35,0
10810,28,0
10820,38,254
10820,35,254
10820,28,254
10830,38,0
10830,35,0
10830,28,0
10840,38,254
10840,35,254
10840,28,254
10850,38,0
10850,35,0
10850,28,0
10860,38,254
10860,35,254
10860,28,254
10870,38,0
10870,35,0
10870,28,0
10880,38,254
10880,35,254
10880,28,254
10890,38,0
10890,35,0
10890,28,0
10900,38,254
10900,35,254
10900,28,254
10910,38,0
10910,35,0
10910,28,0
10920,38,254
10920,35,254
10920,28,254
10930,38,0
10930,35,0
10930,28,0
10940,38,254
10940,35,254
10940,28,254
10950,38,0
10950,35,0
10950,28,0
10960,38,254
10960,35,254
10960,28,254
10970,38,0
10970,35,0
10970,28,0
10980,38,254
10980,35,254
10980,28,254
10990,38,0
10990,35,0
10990,28,0
11000,38,254
11000,35,254
11000,28,254
11010,38,0
11010,35,0
11010,28,0
11020,38,254
11020,35,254
11020,28,254
11030,38,0
11030,35,0
11030,28,0
11040,38,254
11040,35,254
11040,28,254
11050,38,0
11050,35,0
11050,28,0
11060,38,254
11060,35,254
11060,28,254
11070,38,0
11070,35,0
11070,28,0
11080,38,254
11080,35,254
11080,28,254
11090,38,0
11090,35,0
11090,28,0
11100,38,254
11100,35,254
11100,28,254
11110,38,0
11110,35,0
11110,28,0
11120,38,254
11120,35,254
11120,28,254
11130,38,0
11130,35,0
11130,28,0
11140,38,254
11140,35,254
11140,28,254
11150,38,0
11150,35,0
11150,28,0
11160,38,254
11160,35,254
11160,28,254
11170,38,0
11170,35,0
11170,28,0
11180,38,254
11180,35,254
11180,28,254
11190,38,0
11190,35,0
11190,28,0
11200,38,254
11200,35,254
11200,28,254
11210,38,0
11210,35,0
11210,28,0
11220,38,254
11220,35,254
11220,28,254
11230,38,0
11230,35,0
11230,28,0
11240,38,254
11240,35,254
11240,28,254
11250,38,0
11250,35,0
11250,28,0
11260,38,254
11260,35,254
11260,28,254
11270,38,0
11270,35,0
11270,28,0
11280,38,254
11280,35,254
11280,28,254
11290,38,0
11290,35,0
11290,28,0
11300,38,254
11300,35,254
11300,28,254
11310,38,0
11310,35,0
11310,28,0
11320,38,254
11320,35,254
11320,28,254
11330,38,0
11330,35,0
11330,28,0
11340,38,254
11340,35,254
11340,28,254
11350,38,0
11350,35,0
11350,28,0
11360,38,254
11360,35,254
11360,28,254
11370,38,0
11370,35,0
11370,28,0
11380,38,254
11380,35,254
11380,28,254
11390,38,0
11390,35,0
11390,28,0
11400,38,254
11400,35,254
11400,28,254
11410,38,0
11410,35,0
11410,28,0
11420,38,254
11420,35,254
11420,28,254
11430,38,0
11430,35,0
11430,28,0
11440,38,254
11440,35,254
11440,28,254
11450,38,0
11450,35,0
11450,28,0
11460,38,254
11460,35,254
11460,28,254
11470,38,0
11470,35,0
11470,28,0
11480,38,254
11480,35,254
11480,28,254
11490,38,0
11490,35,0
11490,28,0
11500,38,254
11500,35,254
11500,28,254
11510,38,0
11510,35,0
11510,28,0
11520,38,254
11520,35,254
11520,28,254
11530,38,0
11530,35,0
11530,28,0
11540,38,254
11540,35,254
11540,28,254
11550,38,0
11550,35,0
11550,28,0
11560,38,254
11560,35,254
11560,28,254
11570,38,0
11570,35,0
11570,28,0
11580,38,254
11580,35,254
11580,28,254
11590,38,0
11590,35,0
11590,28,0
11600,38,254
11600,35,254
11600,28,254
11610,38,0
11610,35,0
11610,28,0
11620,38,254
11620,35,254
11620,28,254
11630,38,0
11630,35,0
11630,28,0
11640,38,254
11640,35,254
11640,28,254
11650,38,0
11650,35,0
11650,28,0
11660,38,254
11660,35,254
11660,28,254
11670,38,0
11670,35,0
11670,28,0
11680,38,254
11680,35,254
11680,28,254
11690,38,0
11690,35,0
11690,28,0
11700,38,254
11700,35,254
11700,28,254
11710,38,0
11710,35,0
11710,28,0
11720,38,254
11720,35,254
11720,28,254
11730,38,0
11730,35,0
11730,28,0
11740,38,254
11740,35,254
11740,28,254
11750,38,0
11750,35,0
11750,28,0
11760,38,254
11760,35,254
11760,28,254
11770,38,0
11770,35,0
11770,28,0
11780,38,254
11780,35,254
11780,28,254
11790,38,0
11790,35,0
11790,28,0
11800,38,254
11800,35,254
11800,28,254
11810,38,0
11810,35,0
11810,28,0
11820,38,254
11820,35,254
11820,28,254
11830,38,0
11830,35,0
11830,28,0
11840,38,254
11840,35,254
11840,28,254
11850,38,0
11850,35,0
11850,28,0
11860,38,254
11860,35,254
11860,28,254
11870,38,0
11870,35,0
11870,28,0
11880,38,254
11880,35,254
11880,28,254
11890,38,0
11890,35,0
11890,28,0
11900,38,254
11900,35,254
11900,28,254
11910,38,0
11910,35,0
11910,28,0
11920,38,254
11920,35,254
11920,28,254
11930,38,0
11930,35,0
11930,28,0
11940,38,254
11940,35,254
11940,28,254
11950,38,0
11950,35,0
11950,28,0
11960,38,254
11960,35,254
11960,28,254
11970,38,0
11970,35,0
11970,28,0
11980,38,254
11980,35,254
11980,28,254
11990,38,0
11990,35,0
11990,28,0
12000,38,254
12000,35,254
12000,28,254
12010,38,0
12010,35,0
12010,28,0
12020,38,254
12020,35,254
12020,28,254
12030,38,0
12030,35,0
12030,28,0
12040,38,254
12040,35,254
12040,28,254
12050,38,0
12050,35,0
12050,28,0
12060,38,254
12060,35,254
12060,28,254
12070,38,0
12070,35,0
12070,28,0
12080,38,254
12080,35,254
12080,28,254
12090,38,0
12090,35,0
12090,28,0
12100,38,254
12100,35,254
12100,28,254
12110,38,0
12110,35,0
12110,28,0
12120,38,254
12120,35,254
12120,28,254
12130,38,0
12130,35,0
12130,28,0
12140,38,254
12140,35,254
12140,28,254
12150,38,0
12150,35,0
12150,28,0
12160,38,254
12160,35,254
12160,28,254
12170,38,0
12170,35,0
12170,28,0
12180,38,254
12180,35,254
12180,28,254
12190,38,0
12190,35,0
12190,28,0
12200,38,254
12200,35,254
12200,28,254
12210,38,0
12210,35,0
12210,28,0
12220,38,254
12220,35,254
12220,28,254
12230,38,0
12230,35,0
12230,28,0
12240,38,254
12240,35,254
12240,28,254
12250,38,0
12250,35,0
12250,28,0
12260,38,254
12260,35,254
12260,28,254
12270,38,0
12270,35,0
12270,28,0
12280,38,254
12280,35,254
12280,28,254
12290,38,0
12290,35,0
12290,28,0
12300,38,254
12300,35,254
12300,28,254
12310,38,0
12310,35,0
12310,28,0
12320,38,254
12320,35,254
12320,28,254
12330,38,0
12330,35,0
12330,28,0
12340,38,254
12340,35,254
12340,28,254
12350,38,0
12350,35,0
12350,28,0
12360,38,254
12360,35,254
12360,28,254
12370,38,0
12370,35,0
12370,28,0
12380,38,254
12380,35,254
12380,28,254
12390,38,0
12390,35,0
12390,28,0
12400,38,254
12400,35,254
12400,28,254
12410,38,0
12410,35,0
12410,28,0
12420,38,254
12420,35,254
12420,28,254
12430,38,0
12430,35,0
12430,28,0
12440,38,254
12440,35,254
12440,28,254
12450,38,0
12450,35,0
12450,28,0
12460,38,254
12460,35,254
12460,28,254
12470,38,0
12470,35,0
12470,28,0
12480,38,254
12480,35,254
12480,28,254
12490,38,0
12490,35,0
12490,28,0
12500,38,254
12500,35,254
12500,28,254
12510,38,0
12510,35,0
12510,28,0
12520,38,254
12520,35,254
12520,28,254
12530,38,0
12530,35,0
12530,28,0
12540,38,254
12540,35,254
12540,28,254
12550,38,0
12550,35,0
12550,28,0
12560,38,254
12560,35,254
12560,28,254
12570,38,0
12570,35,0
12570,28,0
12580,38,254
12580,35,254
12580,28,254
12590,38,0
12590,35,0
12590,28,0
12600,38,254
12600,35,254
12600,28,254
12610,38,0
12610,35,0
12610,28,0
12620,38,254
12620,35,254
12620,28,254
12630,38,0
12630,35,0
12630,28,0
12640,38,254
12640,35,254
12640,28,254
12650,38,0
12650,35,0
12650,28,0
12660,38,254
12660,35,254
12660,28,254
12670,38,0
12670,35,0
12670,28,0
12680,38,254
12680,35,254
12680,28,254
12690,38,0
12690,35,0
12690,28,0
12700,38,254
12700,35,254
12700,28,254
12710,38,0
12710,35,0
12710,28,0
12720,38,254
12720,35,254
12720,28,254
12730,38,0
12730,35,0
12730,28,0
12740,38,254
12740,35,254
12740,28,254
12750,38,0
12750,35,0
12750,28,0
12760,38,254
12760,35,254
12760,28,254
12770,38,0
12770,35,0
12770,28,0
12780,38,254
12780,35,254
12780,28,254
12790,38,0
12790,35,0
12790,28,0
12800,38,254
12800,35,254
12800,28,254
12810,38,0
12810,35,0
12810,28,0
12820,38,254
12820,35,254
12820,28,254
12830,38,0
12830,35,0
12830,28,0
12840,38,254
12840,35,254
12840,28,254
12850,38,0
12850,35,0
12850,28,0
12860,38,254
12860,35,254
12860,28,254
12870,38,0
12870,35,0
12870,28,0
12880,38,254
12880,35,254
12880,28,254
12890,38,0
12890,35,0
12890,28,0
12900,38,254
12900,35,254
12900,28,254
12910,38,0
12910,35,0
12910,28,0
12920,38,254
12920,35,254
12920,28,254
12930,38,0
12930,35,0
12930,28,0
12940,38,254
12940,35,254
12940,28,254
12950,38,0
12950,35,0
12950,28,0
12960,38,254
12960,35,254
12960,28,254
12970,38,0
12970,35,0
12970,28,0
12980,38,254
12980,35,254
12980,28,254
12990,38,0
12990,35,0
12990,28,0
13000,38,254
13000,35,254
13000,28,254
13010,38,0
13010,35,0
13010,28,0
13020,38,254
13020,35,254
13020,28,254
13030,38,0
13030,35,0
13030,28,0
13040,38,254
13040,35,254
13040,28,254
13050,38,0
13050,35,0
13050,28,0
13060,38,254
13060,35,254
13060,28,254
13070,38,0
13070,35,0
13070,28,0
13080,38,254
13080,35,254
13080,28,254
13090,38,0
13090,35,0
13090,28,0
13100,38,254
13100,35,254
13100,28,254
13110,38,0
13110,35,0
13110,28,0
13120,38,254
13120,35,254
13120,28,254
13130,38,0
13130,35,0
13130,28,0
13140,38,254
13140,35,254
13140,28,254
13150,38,0
13150,35,0
13150,28,0
13160,38,254
13160,35,254
13160,28,254
13170,38,0
13170,35,0
13170,28,0
13180,38,254
13180,35,254
13180,28,254
13190,38,0
13190,35,0
13190,28,0
13200,38,254
13200,35,254
13200,28,254
13210,38,0
13210,35,0
13210,28,0
13220,38,254
13220,35,254
13220,28,254
13230,38,0
13230,35,0
13230,28,0
13240,38,254
13240,35,254
13240,28,254
13250,38,0
13250,35,0
13250,28,0
13260,38,254
13260,35,254
13260,28,254
13270,38,0
13270,35,0
13270,28,0
13280,38,254
13280,35,254
13280,28,254
13290,38,0
13290,35,0
13290,28,0
13300,38,254
13300,35,254
13300,28,254
13310,38,0
13310,35,0
13310,28,0
13320,38,254
13320,35,254
13320,28,254
13330,38,0
13330,35,0
13330,28,0
13340,38,254
13340,35,254
13340,28,254
13350,38,0
13350,35,0
13350,28,0
13360,38,254
13360,35,254
13360,28,254
13370,38,0
13370,35,0
13370,28,0
13380,38,254
13380,35,254
13380,28,254
13390,38,0
13390,35,0
13390,28,0
13400,38,254
13400,35,254
13400,28,254
13410,38,0
13410,35,0
13410,28,0
